id	comment
509	Doesn't save progress online Great game except it doesn't save my progress in online mode. I'm smashing fools and still stuck on Rank 11.
168	Doesnt work Teamspeaks preloaded channel works, but app crashes upon connecting to any other server. Too bad, could've been useful.
2464	Thanx Good
1332	how do u turn off sound
136	Bad App This app is dumb because it really don't do nothing
1252	Daddy like!
2283	Anjaar Ansari
1626	Great app
223	Error to download ? Dev it seems that i cant download this app and i think i paid to get this app for two times and i cant download and get my refund ?
2224	Every time I log on to my TripAdvisor account through Facebook on my iPod Touch, it crashes I am only able to sign in through my Facebook, but it won't let me in This glitch needs to be fixed
885	Enough said, 5 stars.
353	Not played for long As said cant say much played one part of the game and you ask for feadback so here it is
2055	Worked great with Dolphin, until the last update Now it is not
1246	Great
1764	I'm trying to download minecraft pe maps but all it's says is cant view file
783	Nic Very nic editing photos
3214	Great app Love it
983	I love it
461	Good Its nice
1255	Cant go wrong
2329	Great app I love it
1	Manual controls are horrible I cant be using tilt all the time.. this game is partly useless for me, feel like I wasted a dollar... No fun without manual control. Touching edge of the screen, to steer is what I use, like asphalt 8.
4	Wont install Wont install on my tablet, keep getting -24 error.
5	What? Virus detected after i update?? Need to uninstall..
6	Sucks I can't see the pictures only wallpapers :-(
9	Paid app  and still needs to pay more? Really?
10	Needs log in to Amazon Store? I paid for PicSay Pro and downloaded it from Google Play.  But when I try to open it,  I get a message that says I need to log in to my Amazon account.  But even though I'm logged in,  the app still won't launch. :-( What could be the problem?
12	good game but... I paid for it and not only do you now charge for all the extras, but you serve me ads too!
13	Doesn't work on Nexus 4...a joke! Very disappointed, this app doesn't work with the Nexus 4...is that a joke?!  Paid $8 for an app that doesn't work, sent an email to the developer, no reply...
14	Can't read exel file correctly After updated yesterday. I can't read the exel file correct as original. Please help.
15	DONT DOWNLOAD IT Devastated spent ?3 on it It says I don't HV enough memory on it want money back
16	Can't get a response from Developers The game itself isn't bad. If anything,  a bit monotonous.  However,  the manual is less than desirable,  specifically when speaking about how to feed cows. I figured out meadows on my own, but cant make straw bales for the life of me. And, this is apparently hkw to create manure flr fertilizer. I have emailed the developers, amd received no response. VERY FRUSTRATING! You spend money in the game for equipment that you can't use.
17	Utter waste and complete crap The graphics aren't working I had to pay for it twice and reinstall but the third time only one car was in colour please fix... I thought it would be as good as rr3
18	Its so slow Its so slow man.
19	Ok Everytime Im nearly finished it says the app has unfortunately stopped and then takes me back to the start -.- its getting annoying! fix it ....
20	really needs ta fix this app it's acting fofo tired of uninstalling thus gay app
21	Sequel only on ios? So the developer released the ios sequel before android when there are far more android users, are you stupid?
22	i cant play :-( it crashes after pop cap logo at start up. if you cant make it work then refund.
23	Not working properly .wont download emails to inbox
25	>:( The app closes everytime i take a picture >:(
27	less then 1 star Downloaded and not been able to play yet as keeps crashing and closing
28	Very bad
31	Nexus 4 The game do not have any audio, please fix it!!!
32	Waste of money Not downloading
33	Omg I hate it only half my video loaded on ig. Fix it.
34	My gallery app does better than this Trash
35	Pathetic
36	It sucks When I press ? nothing happens plus I can't even share the videos I make
37	Galaxy Note2 This paid app Sucks there is NO PM option like on the free app
38	Buggy app broke by update Another paid app fail.  Edit: back to 1 star again! Now crashes everytime a battles won.
39	Pretty wired Sometimes on 1st opening it flashes green colour and i need to close it and open again. 5 stars if yuo fix this.
40	"Ruined by DRM I tried to play it, but all I get is, 'Can't Access License Server"" - really?  DRM is destroying games on my mobile devices too??"
41	Does not take picture Every time I try to take a picture, it does not work. It stays at the camera screen, and nothing else happens but the scene getting focused.
42	Needs to be updated. This app is long over due for an update. It's full of bugs. You're most likely better off getting Tapatalk
43	Is not working The new update make the game unless
44	"NEEDS TO BE UPDATED. Was Fun & Challenging. Desperately in need of an update. Paid for the Allie levels SEPTEMBER 1 and still no new levels- when is ""soon""?? No new levels of the week. No updates. Used to be a favorite..."
48	High hopes shot down... Been looking for an open office port for Android for quite a while and thought I hit the jackpot with this one unfortunately way too clunky and no way up to optimized for tablets will keep looking
49	Won't install. Got a Nexus 4 with loads of free space but installer says it has 0 MB available.
50	No work - Galaxy Note 8.0 I'sorry.
51	Made phone slower Better apps for this kind of stuff out there. UNINSTALLED!
52	Crap No way of signing out. No privacy if any1gets there hands on your fone. Very poor!
53	Could be good Doesn't load.... Moto  electrify m.... Fix and I will give a better review
54	can't even download I purchased this game but it wont even download to my device
55	Keeps Crashing! Installed, on the loading page and it crashes! Tried re-installing, shutting down my phone still the same. Please fix this and I'll give a 5 star rating.
56	Crap Seriously need to work on usability.
57	This game sucks
58	Doesn't work I am very unsatisfied as i have bought this on a samsung galaxy s1 and loads on to the screen with the grass rolling out then crashes if you have a galaxy s1 do not buy this game as other galaxy s1 users have had problems with it
59	Slow.Buggy It takes more than a minute to open a file which is opened within 10 seconds in polaris office-Tab 2-3100. Needs speed improvement. Edit: It shows only a blank white screen when we try to open some .doc files!!OMG Developers! I hope you have tested the file which I have sent to you.
60	Gettin stuck most of the times I also wasted my 3 quid I think its shame on the N.F.S game designers deciving people like this.. we dont expect these from them.
61	Load of crap DOES NOT WORK I WANT MY MONEY BACK BIGGEST JOKE EVER
62	"Connection Lost I've been ""promoted"" to the same rank three times!"
63	Seren
64	Won't download? Keeps saying downloading, but i have wifi with five bars and 150 speed
65	Bad!!! When i want take a picture, the picture from my camera phone is not shown, just blank.. plis fix it. My phone is samsung galaxy young s5360
66	Crash Purchased a couple of days ago played a couple of times and now it won't start.. Crashes on the loading screen and as I see now from other users it's the same deal too. Fix this.
68	Wont open Game says its looking for resources but it cant get them
69	Pile of sh!t worst app ever!
70	Forces u to upgrade 1 star only, cuz it forces u to upgrade ever now and then. I'm thinking of deleting it .. probably once I finish writing this review.
72	"Won't download the initial data. 40 times in a row "" a problem has occurred "" don't even know why I'm posting this. Gaylost don't acknowledge anything from any of their customers"
73	Lame Just stick to Auto Awesome on Google+.
74	Cant even play it on s3 mini Home screen tells me it is Not authorized on my device
75	Not gooood at all >_< I don't like at all u can download only one pic & i want to download albums or videos tooo that's sucks >_< >_<
76	notification won't refresh I don't know what happen, after the last two updates,  it always shows error dialog box, and the notification won't refresh..
77	Update The app refused to update but others would. Had to uninstall.
78	It crashes Every Time!!!
79	Sucks Forces close when trying to post on instagram
80	Really bad It won't open after the first time I used it
81	summer ok
83	Hate it it ses that I can't play because I have an error
84	"It gets logged out everyday n when i try to login back it gives an error message ""unable to login"". N i have to uninstall it n install it everyday. Please fix this asap then i il rate 5"
85	Does not property work on the 2013  Nexus 7
86	No support Sent two emails in between days and  I can't get help. Paid for this but can't use it. I can install remote release but not this. Keep saying couldn't install to USB storage or SD card
87	Not working. I have a wifi printer and when I try to print from my droid RAZR Max HD it says need to download update.. then when I try to download update, it says Update cannont be completed. Error. Fix and I'll change my rating. Or advise me what to do.
89	Worst app, dont install it,its full of spam
90	Doesn't open. When I launch the app it just displays a light gray screen and does nothing.
91	Translations? Dude,  i cant accept an agreement that i can't read.... Should be able to choose the language BEFORE you are prompted to read it.
92	Not working I purchased. But when i started downloading, its giving me server error.
93	Won't launch on my Galaxy S4 All I get is a black screen.
96	Seriously needed permissions?? I think not!! Why in the world would I give anyone or application the right to make phone calls through my phone, edit my text messages and send them, take video and pictures?? This is sadly getting worse with each update and this is supposed to be a security program??? I was pleased at first with this app but have no respect for it or the idiots coming up with these updates. This needs to stop!!! Next you will need to access my credit report. Here's an idea, DELETED!!!!!!
97	Terrible
98	Sony xperia sp Sony xperia sp native resolution not supported
99	Problem while activating Iv been using viber since a long tym nd it has never dissapointed me but I just deactivated my account for a day nd den I try to activate...I dont get my code by txt nd neither do I get a call...im trying again n again please fix the problem
100	Pay version still spamming I bought the paid version and I can still see promotions in the dashboard.  Remove it!  Edit: Developers asked me to disable promotions.  I did so, there seems to be an option to autocheck new promotions .  However,  this only disables the updating. The annoying ad-bar is still visible on the dashboard displaying a generic promotion of their products.
101	Upside down HTC one. Yes upside down
102	Cak
103	Doesn't work A poor app unfortunately. It started loading pictures then took me back to homescreen with no video or upload.
104	Does not work Spent 15 bucks on software that will not install! Contacted company - no reply how to fix and no refund! Have for iPad and iPhone works there - forget it on android - they can't be bothered to respond so don't waste your money.
105	Not happy I downloaded this app because I have the first one and I loved it but this one will not even load on my phone all I get is a black screen and music plz fix
106	Rubbish Avg free was good, since puttin the pro version on my phone, the phone has become glitchy. Please sort this avg.
107	Unauthorized Upon opening I was prompted for an update. After that finally finished I started it up and got a message saying the app is unauthorized on my device. It took so long to update I couldn't refund. I'm not sure if it's claiming I've stolen it or something, but its pretty unacceptable for a legit purchase that was made avaliable for my model. Then I noticed its now EA and not popcap, so I guess that explains why I was cheated out of money.
109	Good Good
110	Fix it What has happen to the weekly levels
111	Rubbish
112	Disappointing since it will not install disappointing since it wilI not install
113	Game keeps crahing on me please fix.
114	Won't start Will not start without an internet connection and won't start half the time with one. This is on Asus TF300T running 4.2.1
115	Can I go back to older version? Loved the app, was quick and always connected until the last update.  Have tried every suggestion.  When I first open it, nothing happens, it just sits at an empty screen.  Have to close and reopen several times and it is so slow to connect now.  Hope it improves.  To be fair, I am having same is with lastest tappatalk upgrade also.  Galaxy Note
116	Not good Very basic editor with in app purchases
117	bugs bugs bugs lots of bug i cannot login anymore...my device lag when trying to open the app...fix this sucks!!!
118	Unable to play Just opens, rotates then closes, uninstalled then reinstalled and still nothing
119	LG Spirit many bugs sometimes it wont shoot a picture and i have to reopen app, orientation when I rotate phone works about 20% of the time, touch to focus is terrible, focus in general is terrible no matter what setting and other things as well. HD CAMERA PRO takes MUCH better pictures and its free. Quit adding so many features...who cares what frame i put on a blurry picture?
120	Unsuccessful :( :( :( Error 920 :(
121	Crashes since update Crashes whenever I go to the purchase coins section. Purchased coins but they dont show...
122	Awsis Very nice app
123	Unclassified Always I don't get connected even though I have enough net band width.... unable to to line call
126	Coins not Credited! Great to have the game finally functionally complete EXCEPT I bought coins and they were NOT credited to me!!! Popcap please help!
127	Doesn't work on android I loved this game it used to work brilliantly until the recent update it now says it's not compatible with my android phone. Why???
128	Not able to detect virus This antivirus is not able to detect the virus which is eating up my phone space....this is not at all like AVG in my pc
129	BAD The app did not open
131	Unusable Unusable. Whem trying to find the right forum it takes forever to scroll down!
132	Crashes on lenovo tablet After a while this app keeps on crashing and loses work !
133	Terrible It took forever to download
134	Norefund wtf Seems like a nice game but not working on sgs2 gets freeze on starts :( & no refund wtf you
135	Need for speed most wanted Would be a good game if it would load up as have it on my iphone.not working on my tablet thouhh
137	I have already paid I paid for the game now they want more money for the whole experience.
