id	comment
1170	I can't find the clipboard once I save a word to it. If anyone knows how to find saved words let me know through the review. Otherwise great app.
1696	5 star Excellent but a bit slow running
864	Well worth it. Great tool for review and on the spur of the moment reference.
117	Ok
1389	Can not even select a flight date anymore!! Don't waste your time here. Sheesh, why don't ya charge more for luggage so you can hire a programmer!
1082	So fun/funny love it! Did it with friends and family so funny and old! LOL
1522	This app was easy to use. I'm so glad I found it!
435	Excellent! Its Excellent. I Have No Complaints.
633	I loved SoundHound before the last update. Now I can't view my history. I've tried several times and after 30 minutes of waiting for it to download I just give up. Back to using Shazam. I hope this gets fixed.
1240	Amazed at the variety of drinks. Just wish there were more brand-centric drinks as well.
827	This is a great educational app for students, especially the movies! It provides a great visual for abstract content.
1159	This app is so helpful!!!! Truly amazing!!!! I just paid my bills from it
600	Great Game Good graphics and gameplay. Definitely glad I got this one
1229	This once great app is now useless.  Every address I enter fails.  I was a faithful and constant user before the update, now I am searching for another app that actually works.
843	Nice presentation   Of course, the books come from Librivox and the quality varies according to the talents of the volunteers.  I have found that most of them read well.
147	Nice Very  nice  dhis  apps
997	The new release shows what a mature iOS app should look like. It performs incredibly well, while offering most features (if not all) that users could want. Not only is it now offered at a lower price, but there is an option to enhance the application with an upgrade. Since few users need the enhancements, it is a great way to offer them.
217	Shark ? dull
1104	Just wish I knew how to center the text!
1704	Very good Fav app  Only bad thing is all the fakes Not good
1078	It says that because there are monsters out side that are close to you!!??
874	Very helpful in planning trip.
627	A classic Finally a decent version of worms on Android.
983	This app is a must have in your arsenal of bible memorization.
831	As a commercial pilot I use this app all the time.  Much better than Weather Channels app.  Best weather app I've found Thanks for such a great product
28	Worst app, dont install it,its full of spam
285	Works great on my xperia arc (updated to Android 4.0.4)! Works great on my xperia arc. Would be better on a bigger screen, but still good on a 4.2inch!
834	I'm very disappointed with this app. I loved when it worked, but since the new update it won't even open! That last update was at the end of October, and now it's the beginning of December .... one would think that a big company, with I'm sure a nicely paid Tech team, would have figured out the bugs by now. Don't waste your money on this app until they fix it!
954	Great app and I live how it gives the sky look for the place I'm checking.
1484	Easy to use....love French...using French stations to improve my French. It's working!!!  Merci, merci!!!
603	Awesome! I like this game but I hate having to unlock some things with real money, but everything else is great.
1336	It's great when it works, the app disconnects frequently.
1589	It's a fun game but earning money is hard and long and you have to have tons of gems for thing and you have to buy them soon enough will delete it
668	Does not work well in remote areas and mountain ranges. Good for gps in foreign cities but then google works just as well.
1647	Why did you drop support for earlier IOSs? Does Apple make you?
893	My friend has this and she had access to other movie themes like Retro and Scary. How come when I bought it it didn't have those themes? You should really update cuz its kinda lame.
1023	Awesome ????????
809	This is so cool. I love how many different frequencies there are to listen to.
409	Good App Works better than Samsung version installed S4
1599	I love variety of monster to fight,and love the effect of the parking falling down using as a ramp! Good Game!!
572	Ok Good game
338	Amazing, I love using skype so I can video with family x
904	I've seen better cruise apps with live maps and cams.
615	Great app love it Can't get any better
1224	I LOVE this app, super easy interface and I use it ALL the time.
73	In between
226	Ok
3	Paid app  and still needs to pay more? Really?
5	good game but... I paid for it and not only do you now charge for all the extras, but you serve me ads too!
6	DONT DOWNLOAD IT Devastated spent ?3 on it It says I don't HV enough memory on it want money back
7	Its so slow Its so slow man.
8	Sequel only on ios? So the developer released the ios sequel before android when there are far more android users, are you stupid?
11	Very bad
14	Waste of money Not downloading
16	Pathetic
17	"NEEDS TO BE UPDATED. Was Fun & Challenging. Desperately in need of an update. Paid for the Allie levels SEPTEMBER 1 and still no new levels- when is ""soon""?? No new levels of the week. No updates. Used to be a favorite..."
20	This game sucks
22	Pile of sh!t worst app ever!
23	Good but wth Its a good camera and everything but it used 1.00gb of my data last month. What the heck is that? What is this sending out?
25	Not gooood at all >_< I don't like at all u can download only one pic & i want to download albums or videos tooo that's sucks >_< >_<
26	summer ok
29	Translations? Dude,  i cant accept an agreement that i can't read.... Should be able to choose the language BEFORE you are prompted to read it.
31	No more Chathead Popups? Gees that's the only reason why I installed this app and now it's gone :| bye messeger :(  I don't like the Facebook app either, just another app that eats ram... --&gt;Browsers, all in one
32	Terrible
33	Upside down HTC one. Yes upside down
34	Cak
36	Good Good
38	Rubbish
39	Awsis Very nice app
40	I
42	I have already paid I paid for the game now they want more money for the whole experience.
43	Hk$7.7 only So cheap!!!!
44	Burn in hell EA! Everything you touch turns to offal. You are the epitome of human greed.
46	Lousy This print tool is not worth your money!:-(
47	No good. It will let me make them but I can't share them to anything like Instagram!! :(( please fix this soon.
49	Not free
52	Nice
53	Poor in comparison with Yahoo! and Outlook Poor
54	Too lag Too many ads..make my hp lag
55	Doesnt work Teamspeaks preloaded channel works, but app crashes upon connecting to any other server. Too bad, could've been useful.
57	Poor Don't care for it
59	Zte warp sequent It does not load on my phone plz fix
61	Get it working! This game hasn't worked on my phone for months now.
63	Discrasefull They make us uninstall just to charge us 1.99 when you can download or free I would of never used it again but my online job is through teamspeak and I'm always on the move ducking bankers honestly
66	X Wont load
67	Album function needs improvement Current version opens up all possible folders which includ cache files which should be selectable from settings to avoid unnecessary browsing resulting low productivity.
68	Need help How do I connect to my game server, Thank You but only 2 stars till I get an answer :-D
69	Need help How do I connect to my game server, Thank You but only 2 stars till I get an answer :-D
70	dnt dwnload it has very few editing tools  but the black white effect are so many types it is really impressive
71	J /
74	Rip off .. What comes basic in most quality editors, this app wants us to buy at up to $2 each totalling over $30.00!!!!?? what a rip off! It doesn't even have hue which I use more then any other filter. Highly dissatisfied! There are hundreds of editors in the play store plus most phones come with one that's fairly decent...  hit share to find yours.  Uninstalled.
75	Blahh
81	Nice Call you me
82	Good Slowed
83	Ok Wird irgendwann fad
84	Annoyed Apparently everything in my phone is a threat now!
85	10 year old package that barely works. Total waste of $15! Doesn't display many word documents and excel files.  Editing with that is a torture. I bought it because it was the best for Palm and blackberry. Wasted $15.. OfficeSuite 7 is the that does the job done.
86	I want my money back The one thing I hate about it always doesn't work it works when it wants to apps should be 99 cents instead of three dollars I don't think it's worth $3 I recommend you do not buy it unless you have money to waste!
88	Good Good aps
89	Large file dont u think? The file size it waaaaay to big for what it is make it smaller plz!
92	Wow. I paid for the Allie levels because it said over 200 levels. Nope. Just forty.
96	Awkward menus I bought this app. ..quickly attempted to do my most common types of formatting, and found it very slowly and fiddly on my note 2.  Much better on the BlackBerry.  So, as quickly as I could, I attempt to un install and get a refund, can't!!! So am I stuck?
98	Lacks features and options
103	Good.. Nice....
104	yo yo
106	Not horrible...but All in all, it's in the tradition of the franchise. In campaign mode it's pretty annoying that the AI never misses, and the wind is always exactly what it needs to hit.
107	Ehhh Every level after 19 is ridiculously hard.  The enemy worms take hardly any damage and seem to aim perfectly through the tiniest spaces while your worms die by 1st or 2nd turn,  leaving you with 1 worm against 8 or 9... I'm ready to uninstall
111	Wish I wouldn't have bought this I like the free app better, seems to be easier to find what you're looking for, but it doesn't get updated...theres a no win situation...
112	Android Very nice app
113	Money ripping I have played this game on pc and realised it was released for android platform. As soon as i downloaded it (and payed for it), it is ridiculous that they are still charging so much money for other mini games available in the game. Really disappointed with this. Please resolve this issue n i'll give this game a 5 star.
114	See
115	dema dabor
118	Poor maintained product with great past but no future
119	Good Like
120	Lack there of ...
123	Good app I really like the functionality and flexibility this app offers.
124	Avg Its gud
125	OK, not the best
126	facebook
127	Not played for long As said cant say much played one part of the game and you ask for feadback so here it is
129	Was good at first.... ..now every app comes up as false positive including Google Play!  Will try installing again in a month.
130	??? I don't know how to get contacts.....
133	Good Good
134	Old is Better
135	"There was a time for this app The fact that the app needs me to register after I have paid for it sucks. The fact that it makes me do it with no way of turning it off other than hitting ""later"" every time it updates is a deal breaker. Get a 365 account and use Microsoft's full version of office."
138	In need of an update You guys have done nothing to improve what started out as a good thing. decent app with lazy devs.
140	People cant hear me The app is very good for texting but when i try to call them i can hear them but they can't hear me. Please fix that and it'll be 5 stars thank you.
141	Yes Yes
142	Donzii I like PicsArt
144	Nice but limited use Limited options stickers etc are available
145	Good app I need more face details and make the head small .lt good app and funny
146	Goood Gooooooood
148	The best 4 edit my photo
149	i love it nice
150	Its good
151	Decent overall The focusing is very poor
152	Nice Its useful
153	Superb app Easy to use , truly indispensable to xda forum user's    Get it now!
154	Good Its very good for android
155	Good Nice time killer
156	Its the best. Its really cool.
157	Mr.? Are u spying us?
158	Not bad! For a mobile game ya can't complain.
159	Awesome Thrilling
160	1st level completed Not bad for the moment, just tryin' to get the controls as well, I will update this in few days :) Good job by now :)
161	Should... Should be in the main facebook app. No need to have three apps.
163	Average Good
164	A great brain game but a little east Easy very easy
165	Nice Its amazing
166	Good
167	Pretty app I just downloaded and i dot know what happen next :) hopely fine ok ;)
168	Works Ok.
169	Wish someone warned me before . . . . . . no spell check for Android , not even the paid version.
170	paste pasta is very hot
171	F
175	Just ok For God's sake we need a new icon and interface, seems so outdated!!
176	Good bt not satisfied :( Can't reply.. no tagging.. please add more features..
177	Improving. Way to go.
178	Passt Naja
179	Better than it used to be... Still needs significant amounts of work.
180	Good
