id,appTitle,userName,date,score,text,fileDate,fileCategories,contentRating,appId,reviewId,processed_text,label_UE,label_BR,label_FR,label_R
726332,Duolingo: Learn Languages Free,Anne Markham,12-Mar-19,5,"I took a beginning Spanish class at the local community college and ended up dropping it. Beginners Spanish was not really for beginners. This app is perfect for anyone from beginner to someone brushing up on their skills. I love that it lets me work at my pace, snail, and doesn't make me feel like a failure.",2019-03-13,FAMILY,Everyone,com.duolingo,1214423,"I took a beginning Spanish class at the local community college and ended up dropping it. Beginners Spanish was not really for beginners. This app is perfect for anyone from beginner to someone brushing up on their skills. I love that it lets me work at my pace, snail, and doesn't make me feel like a failure.",1,0,0,0
488297,STARZ,Tanya Jean,20-Oct-18,5,This is gud,2019-03-13,ENTERTAINMENT,Mature 17+,com.bydeluxe.d3.android.program.starz,837045,This is gud,0,0,0,1
209982,Ball Mayhem!,Naeem Woods,26-Feb-19,5,"I like I because it looks,cool",2019-04-14,ACTION,Everyone,com.clement.ballmayhem,310067,"I like I because it looks,cool",0,0,0,1
934074,Chase Mobile,Archie Wong,31-Mar-19,2,does not work with android Q beta. pls fix,2019-04-07,FINANCE,Everyone,com.chase.sig.android,1535628,does not work with android Q beta. pls fix,0,1,0,0
1064950,WildCraft: Animal Sim Online 3D,A Google User,11-Jan-19,5,"Awesome But There are Rake, Rule, Spawncode,Kelly And i heard its 2 more! Its really creepy please do a anti hack thing",2019-04-01,FAMILY,Everyone 10+,com.turborocketgames.wildcraft,1760204,"Awesome But There are Rake, Rule, Spawncode,Kelly And i heard its 2 more! Its really creepy please do a anti hack thing",0,1,1,0
584953,Amazon Alexa,AJautumn,18-Mar-19,2,"I opened the app and it kept telling me to update chrome but when i would, chrome was already up to date and I couldnt open the app. please try to fix this!!!!",2019-04-07,AUDIO,Everyone,com.amazon.dee.app,998660,"I opened the app and it kept telling me to update chrome but when i would, chrome was already up to date and I couldnt open the app. please try to fix this!!!!",0,1,0,0
838063,Kahoot!,Addison and david awsomeness,11-Dec-18,1,It said I was incorrect but there are no wrong answers,2019-03-24,EDUCATION,Everyone,no.mobitroll.kahoot.android,1385761,It said I was incorrect but there are no wrong answers,0,1,0,0
324011,Family Locator - GPS Tracker,A Google User,26-Mar-19,5,great way to keep families safe,2019-04-07,LIFESTYLE,Everyone,com.life360.android.safetymapd,544146,great way to keep families safe,0,0,0,1
1070370,WildCraft: Animal Sim Online 3D,A Google User,09-Mar-19,5,"I love the graphics, game play and everything else! I just wish it's wasn't so hard to change animal. Can you also please add more animals to be? Maybe a zebra? An African update! OooooooOoooOoooOooooOoooOooOoOOOooooo that would be so cool! Also, I got a bunch of cool accessories on my account but then my phone broke and i was locked out of my account. Its been a while now, I can't even remember my username",2019-04-07,FAMILY,Everyone 10+,com.turborocketgames.wildcraft,1766949,"I love the graphics, game play and everything else! I just wish it's wasn't so hard to change animal. Can you also please add more animals to be? Maybe a zebra? An African update! OooooooOoooOoooOooooOoooOooOoOOOooooo that would be so cool! Also, I got a bunch of cool accessories on my account but then my phone broke and i was locked out of my account. Its been a while now, I can't even remember my username",0,0,1,1
662547,SoundCloud - Music & Audio,Ishmael Ansah Bekoe,12-Apr-19,5,the best in all music,2019-04-14,AUDIO,Teen,com.soundcloud.android,1120478,the best in all music,0,0,0,1
170346,CVS/pharmacy,A Google User,21-Feb-19,5,very fast and easily accessible,2019-04-01,FITNESS,Everyone,com.cvs.launchers.cvs,240918,very fast and easily accessible,0,0,0,1
340552,Google Home,Satish J,09-Feb-19,1,"This app has lot of issue, pain in ass to use it",2019-04-07,LIFESTYLE,Everyone,com.google.android.apps.chromecast.app,570081,"This app has lot of issue, pain in ass to use it",0,0,0,1
435756,Netflix,divyansh singh,07-Apr-19,1,Not accepting indian debit cards,2019-04-14,ENTERTAINMENT,Teen,com.netflix.mediaclient,753444,Not accepting indian debit cards,0,1,0,0
99531,Fitbit,James O'Connell,12-Mar-19,2,issues connecting to device,2019-03-24,FITNESS,Everyone,com.fitbit.FitbitMobile,140599,issues connecting to device,0,1,0,0
572777,"iHeartRadio - Free Music, Radio & Podcasts",,16-Mar-19,5,THE BEST APP EVER MADE!! 5/5_ôÖ_ôÖó_ô_„,2019-03-24,AUDIO,Teen,com.clearchannel.iheartradio.controller,977613,THE BEST APP EVER MADE!! 5/5,0,0,0,1
956132,Zelle,Jane Smith,04-Nov-18,1,DO NOT USE THIS IS A SCAM!!!! AND YOU WILL HAVE ABSOLUTELY NO REPERCUSSIONS FOR GETTING YOUR MONEY BACK!!!!! DO NOT USE!!!,2019-03-24,FINANCE,Everyone,com.zellepay.zelle,1567425,DO NOT USE THIS IS A SCAM!!!! AND YOU WILL HAVE ABSOLUTELY NO REPERCUSSIONS FOR GETTING YOUR MONEY BACK!!!!! DO NOT USE!!!,0,0,0,1
600860,Amazon Music,Dakota Miller,28-Mar-19,5,great app. haven't had any problems and 6 people for 15 bucks a month offs awesome.,2019-04-01,AUDIO,Teen,com.amazon.mp3,1021055,great app. haven't had any problems and 6 people for 15 bucks a month offs awesome.,0,0,0,1
665498,Photomath,A Google User,10-Mar-19,5,thanks for the application,2019-04-01,EDUCATION,Everyone,com.microblink.photomath,1126629,thanks for the application,0,0,0,1
201983,Ball Mayhem!,Hawk Jordan,21-Feb-19,5,"Is a great game but im having an issue where i am playing 5 match sets not a 2 minute game, needs attention.",2019-03-08,ACTION,Everyone,com.clement.ballmayhem,296742,"Is a great game but im having an issue where i am playing 5 match sets not a 2 minute game, needs attention.",0,1,0,0
236342,Snowball.io,Leo Morales,26-Mar-19,5,its no wifi and its easy,2019-04-07,ACTION,Everyone,com.geishatokyo.snowballio,355477,its no wifi and its easy,0,0,0,1
473065,Tubi - Free Movies & TV Shows,dee alvarez,04-Mar-19,5,good except for the adds overall is a good free movie TV shows,2019-03-13,ENTERTAINMENT,Teen,com.tubitv,812460,good except for the adds overall is a good free movie TV shows,0,0,0,1
905036,PayPal Mobile Cash: Send and Request Money Fast,Lyndsey Ellis,22-Mar-19,5,"Love paypal! It's so convenient, and I feel safe sending/receiving money!",2019-03-24,FINANCE,Everyone,com.paypal.android.p2pmobile,1489485,"Love paypal! It's so convenient, and I feel safe sending/receiving money!",0,0,0,1
620062,Drum Pad Machine - Make Beats,A Google User,21-Mar-19,5,it is the best for and download it guys make beats and be a star,2019-04-07,AUDIO,Everyone,com.agminstruments.drumpadmachine,1053077,it is the best for and download it guys make beats and be a star,0,0,0,1
39816,Sweatcoin Pays You To Get Fit,Adam Davis,16-Apr-19,1,"Worked for one day, then stopped counting steps",2019-04-21,FITNESS,Everyone,in.sweatco.app,51829,"Worked for one day, then stopped counting steps",0,1,0,0
1117513,Pixel Art: Color by Number,Nichole Grygier,20-Apr-19,5,it is amazing I love pixel art: color by number it helps me become more creative when I have nothing to do!!!!!!,2019-04-21,ENTERTAINMENT,Everyone,com.europosit.pixelcoloring,1840988,it is amazing I love pixel art: color by number it helps me become more creative when I have nothing to do!!!!!!,1,0,0,1
890297,Cash App,Peter Winkler,28-Jan-19,5,I usually don't write reviews but for this app I had to make an exception. This app and the corresponding card make managing money today much simpler. The support from Square is excellent and personal payments mske splitting bills headache free. I love that I no longer have to carry cash.,2019-03-08,FINANCE,Everyone,com.squareup.cash,1465398,I usually don't write reviews but for this app I had to make an exception. This app and the corresponding card make managing money today much simpler. The support from Square is excellent and personal payments mske splitting bills headache free. I love that I no longer have to carry cash.,1,0,0,1
1826,"Calm - Meditate, Sleep, Relax",A Google User,29-Jan-19,5,So far I have used the app nightly for a week. I have mild TBI and PTSD that I've suffered from an accident nearly four years ago and since then I suffer from chronic sleep deprivation. This app is helping me to fall asleep as well as helping me go back to sleep as I wake up throughout the night or when I have episodes of nightmares. So far I have only tried the soothing nature sound Audios.,2019-04-01,FITNESS,Everyone,com.calm.android,2204,So far I have used the app nightly for a week. I have mild TBI and PTSD that I've suffered from an accident nearly four years ago and since then I suffer from chronic sleep deprivation. This app is helping me to fall asleep as well as helping me go back to sleep as I wake up throughout the night or when I have episodes of nightmares. So far I have only tried the soothing nature sound Audios.,1,0,0,0
462508,Tubi - Free Movies & TV Shows,A Google User,24-Mar-19,3,didnt like the ads that pop up through out the movie..otherwise perfect.,2019-04-01,ENTERTAINMENT,Teen,com.tubitv,795454,didnt like the ads that pop up through out the movie..otherwise perfect.,0,0,0,1
471315,Tubi - Free Movies & TV Shows,Charlee Pafford,04-Apr-19,5,"great old movies, great scary movies, and great silly movies etc",2019-04-14,ENTERTAINMENT,Teen,com.tubitv,809619,"great old movies, great scary movies, and great silly movies etc",0,0,0,1
208515,Ball Mayhem!,Joe Got Games,18-Feb-19,1,bad. the guy with the ball just went through me and they were always 10X as fast,2019-03-24,ACTION,Everyone,com.clement.ballmayhem,307676,bad. the guy with the ball just went through me and they were always 10X as fast,0,0,0,1
746389,ClassDojo,Amimah Kaduji,15-Oct-18,5,I love the app,2019-04-07,EDUCATION,Everyone,com.classdojo.android,1244236,I love the app,0,0,0,1
200409,Ball Mayhem!,A Google User,03-Mar-19,5,it is awesome I can't explain it,2019-04-01,ACTION,Everyone,com.clement.ballmayhem,294246,it is awesome I can't explain it,0,0,0,1
45174,Samsung Health,Baka Mao,24-Feb-19,1,"no longer displays on lock screen hopping a negative review with force action to fix that problem, otherwise great product",2019-03-24,FITNESS,Everyone,com.sec.android.app.shealth,60411,"no longer displays on lock screen hopping a negative review with force action to fix that problem, otherwise great product",0,1,0,1
150726,Lose It! - Calorie Counter,Wesley Vecere,09-Jul-18,1,I get a threat when I scan for viruses APK:RepPo [Trj],2019-03-24,FITNESS,Everyone,com.fitnow.loseit,218778,I get a threat when I scan for viruses APK:RepPo [Trj],0,1,0,0
579798,"iHeartRadio - Free Music, Radio & Podcasts",Aaron Maus,15-Apr-19,5,low bandwith few commercials if u like ur list stil A+,2019-04-21,AUDIO,Teen,com.clearchannel.iheartradio.controller,990801,low bandwith few commercials if u like ur list stil A+,0,0,0,1
454110,"Hulu: Stream TV, Movies & more",Christopher Berghout,08-Apr-19,1,"Just watch TV? After every 30 minutes of content the app loses connectivity and have to ""retry."" to resume. Oh, and then the insidious commercials which start out short, then gradually lengthen, eating away at your soul. I signed up because it was a free perk of Spotify Premium service. If you hate being forcefed obnoxious, repeating, eye-wateringly stupid television ads, avoid downloading this BS app.",2019-04-14,ENTERTAINMENT,Teen,com.hulu.plus,783001,"Just watch TV? After every 30 minutes of content the app loses connectivity and have to ""retry."" to resume. Oh, and then the insidious commercials which start out short, then gradually lengthen, eating away at your soul. I signed up because it was a free perk of Spotify Premium service. If you hate being forcefed obnoxious, repeating, eye-wateringly stupid television ads, avoid downloading this BS app.",1,0,0,1
182624,CVS/pharmacy,A Google User,16-Feb-19,5,my favorite and most useful app,2019-04-14,FITNESS,Everyone,com.cvs.launchers.cvs,259907,my favorite and most useful app,0,0,0,1
938368,Chase Mobile,claudia rodriguez,12-Mar-19,1,finger print doesn't work and to slow or pending is a few days off,2019-03-24,FINANCE,Everyone,com.chase.sig.android,1542687,finger print doesn't work and to slow or pending is a few days off,0,1,0,0
363946,SmartThings,Jana Bartosova,14-Mar-19,1,set up to switch my TV on after arriving home. it's not working so don't see any reason to invest more. money to other smart things,2019-04-14,LIFESTYLE,Everyone,com.samsung.android.oneconnect,609171,set up to switch my TV on after arriving home. it's not working so don't see any reason to invest more. money to other smart things,1,1,0,0
311780,Tinder,Lamar McCroy,06-Mar-19,4,Its ok I guess. To me works better then all the other dating apps,2019-03-13,LIFESTYLE,Mature 17+,com.tinder,524065,Its ok I guess. To me works better then all the other dating apps,0,0,0,1
365236,SmartThings,troy owens,30-Mar-19,2,the selection of smart home devices pale in comparison to Google Assistant. Please add Eufy and Geeni products to smart home functionality for 5 stars.,2019-04-14,LIFESTYLE,Everyone,com.samsung.android.oneconnect,611671,the selection of smart home devices pale in comparison to Google Assistant. Please add Eufy and Geeni products to smart home functionality for 5 stars.,0,0,1,0
8176,"Calm - Meditate, Sleep, Relax",Lauren Aderman,12-Jan-19,5,I have used this app twice. both times I enjoyed it. I am now set up to use calm during my 15 min break.,2019-04-07,FITNESS,Everyone,com.calm.android,9769,I have used this app twice. both times I enjoyed it. I am now set up to use calm during my 15 min break.,1,0,0,0
601027,Amazon Music,Annie Perkins,28-Mar-19,5,Its great love this!,2019-04-01,AUDIO,Teen,com.amazon.mp3,1021347,Its great love this!,0,0,0,1
285982,Bowmasters,Venom _Drazzel,18-Apr-19,5,better than fortnite,2019-04-21,ACTION,Teen,com.miniclip.bowmasters,463823,better than fortnite,0,0,0,1
749795,ClassDojo,avarri Binion,20-Mar-19,5,to tell how people behavior is,2019-04-14,EDUCATION,Everyone,com.classdojo.android,1249777,to tell how people behavior is,0,0,0,1
75065,Calorie Counter - MyFitnessPal,Antonio Varona,14-Mar-19,5,great app for weiggt loss. seems to have q greater inventory of foods than other apps i have used.,2019-04-01,FITNESS,Everyone,com.myfitnesspal.android,108735,great app for weiggt loss. seems to have q greater inventory of foods than other apps i have used.,0,0,0,1
977648,Bank of America Mobile Banking,Vincent G,07-Mar-19,5,i love this app,2019-03-08,FINANCE,Everyone,com.infonow.bofa,1596819,i love this app,0,0,0,1
406868,"Notepad - Notes with Reminder, ToDo, Sticky notes",James Bendernagel,10-Apr-19,3,good app. they need to improve the way the notes are catagorized. it would be nice if you could create sub folders instead of just have all the notes on one page and have to sift through them.,2019-04-21,LIFESTYLE,Everyone,notes.notebook.memo.pad.color.notepad.locker,687787,good app. they need to improve the way the notes are catagorized. it would be nice if you could create sub folders instead of just have all the notes on one page and have to sift through them.,0,0,1,1
887365,Cash App,Veronica Smith,14-Mar-19,4,very useful convenient it saves time and gas it helps me to send to my children in other states,2019-03-24,FINANCE,Everyone,com.squareup.cash,1461022,very useful convenient it saves time and gas it helps me to send to my children in other states,0,0,0,1
62242,Lose Belly Fat in 30 Days - Flat Stomach,,04-Jan-19,5,these app is really good¥£Ëí_í_í_¥£Ëí_í_í_¥£Ëí_í_í_¥£Ëí_í_í_,2019-03-24,FITNESS,Everyone,losebellyfat.flatstomach.absworkout.fatburning,88440,these app is really good,0,0,0,1
504801,Roku,Donnie M.,07-Feb-19,1,the app wont open on my Note 9 from tmobile. It is just a white screen with the logo. please fix,2019-03-13,ENTERTAINMENT,Teen,com.roku.remote,863318,the app wont open on my Note 9 from tmobile. It is just a white screen with the logo. please fix,0,1,0,0
929978,Credit Karma,Sherwin Life,11-Apr-19,4,I'll give them a 4 b/c they have 2 scores available for you to see and they're helpful and areas that you lack knowledge of.,2019-04-21,FINANCE,Everyone,com.creditkarma.mobile,1529144,I'll give them a 4 b/c they have 2 scores available for you to see and they're helpful and areas that you lack knowledge of.,0,0,0,1
480167,STARZ,A Google User,22-Mar-19,1,this is sooo bad it is dodo,2019-04-07,ENTERTAINMENT,Mature 17+,com.bydeluxe.d3.android.program.starz,823871,this is sooo bad it is dodo,0,0,0,1
20790,"Calm - Meditate, Sleep, Relax",A Google User,11-Mar-19,1,Was charged to my credit card before I thought it should. It's my fault but it still wrong. I thought it was a 14 day trial period.,2019-04-21,FITNESS,Everyone,com.calm.android,24962,Was charged to my credit card before I thought it should. It's my fault but it still wrong. I thought it was a 14 day trial period.,1,0,0,0
584148,Amazon Alexa,Lí¬l í_dí¬íŸt,15-Feb-19,3,"If you fixed the freezing on the skills, then I'll rate it 5 stars",2019-04-01,AUDIO,Everyone,com.amazon.dee.app,997493,"If you fixed the freezing on the skills, then I'll rate it 5 stars",0,1,0,0
887193,Cash App,A Google User,26-Feb-19,4,"very convenient.. would have given 5 stars, if the app didn't experience overload times",2019-04-07,FINANCE,Everyone,com.squareup.cash,1460798,"very convenient.. would have given 5 stars, if the app didn't experience overload times",0,1,0,1
1043015,YouTube Kids,Krunoslav Hrnjak,24-Mar-19,1,aaaa stop bugging with rate me on store,2019-04-21,FAMILY,Everyone,com.google.android.apps.youtube.kids,1712329,aaaa stop bugging with rate me on store,0,0,1,0
941395,Chase Mobile,Tani Freiwald,22-Mar-19,2,constantly locks me out and can not recognize my finget print but what choice do I have. fix your terrible app!,2019-04-14,FINANCE,Everyone,com.chase.sig.android,1548326,constantly locks me out and can not recognize my finget print but what choice do I have. fix your terrible app!,0,1,0,1
261697,Kick the Buddy,Chanel Dixon,09-Apr-19,1,is you down for two days I'm going to watch you up cuz it's the only time I'm going to shoot you on your head cuz he's dumb but look just like your what are you doing that since you don't think I'm going to try to,2019-04-14,ACTION,Teen,com.playgendary.kickthebuddy,410191,is you down for two days I'm going to watch you up cuz it's the only time I'm going to shoot you on your head cuz he's dumb but look just like your what are you doing that since you don't think I'm going to try to,1,0,0,0
1044862,Super Bino Go - New Games 2019,Carlena Page,23-Feb-19,5,Love the game.,2019-04-01,FAMILY,Everyone,com.superbinogo.jungleboyadventure,1717022,Love the game.,0,0,0,1
585648,Amazon Alexa,Ms Mo,07-Jan-19,1,Just got a new Echo. Can't even get through the setup. keeps kicking me out of the app when trying to connect WiFi.,2019-04-07,AUDIO,Everyone,com.amazon.dee.app,999607,Just got a new Echo. Can't even get through the setup. keeps kicking me out of the app when trying to connect WiFi.,0,1,0,0
987975,Fresh EBT - Food Stamp Balance,Lorraine Flanagin,21-Feb-19,5,makes things much easier for you,2019-04-07,FINANCE,Everyone,com.propel.ebenefits,1614740,makes things much easier for you,0,0,0,1
457167,"Hulu: Stream TV, Movies & more",Justin Hudson,21-Jan-19,1,I pay for the no ads version plus live tv and I'm still constantly seeing ads on shows I watch through the app. Even when I trouble shoot the app I still get ads on shows. Not to mention that anything I watch doesn't appear on my watch list so everytime I want to finish a show I have to start over. Absolute garbage for $48 per month!,2019-03-13,ENTERTAINMENT,Teen,com.hulu.plus,787267,I pay for the no ads version plus live tv and I'm still constantly seeing ads on shows I watch through the app. Even when I trouble shoot the app I still get ads on shows. Not to mention that anything I watch doesn't appear on my watch list so everytime I want to finish a show I have to start over. Absolute garbage for $48 per month!,0,1,0,1
601279,Amazon Music,Michelle DeZwaan,31-Mar-19,5,"Love it! Easy to find any genre, artist, album or song. Even snippets of songs usually brings up what I am looking for. I am completely satisfied with this app.",2019-04-01,AUDIO,Teen,com.amazon.mp3,1021780,"Love it! Easy to find any genre, artist, album or song. Even snippets of songs usually brings up what I am looking for. I am completely satisfied with this app.",1,0,0,1
453716,"Hulu: Stream TV, Movies & more",Kayli Williams,03-Feb-19,3,why would you take of the Divergent Series....u shiuld have some type of warning saying that movies are leaving soon or something...that made me rly mad,2019-04-14,ENTERTAINMENT,Teen,com.hulu.plus,782441,why would you take of the Divergent Series....u shiuld have some type of warning saying that movies are leaving soon or something...that made me rly mad,0,0,1,0
105101,Fitbit,simon george,15-Mar-19,5,really helpful gadget that keeps my health on track.,2019-03-16,FITNESS,Everyone,com.fitbit.FitbitMobile,147976,really helpful gadget that keeps my health on track.,0,0,0,1
98595,Fitbit,Elizabeth Vitkov,23-Mar-19,2,"""female"" tracking feels like afterthought the calendar to track menstruation is buggy. the drag and drop period calendar is hard to use. doesn't always drop where you put it. and the ""symptoms"" they list are too few. nausea? back pain? what if you want to add a note? or your own symptoms? nope. there are many better apps for this. also can you change the black background on the watch? I haven't figured out how to. my husband's samsung watch has tons of backgrounds. the app is almost useless.",2019-03-24,FITNESS,Everyone,com.fitbit.FitbitMobile,139363,"""female"" tracking feels like afterthought the calendar to track menstruation is buggy. the drag and drop period calendar is hard to use. doesn't always drop where you put it. and the ""symptoms"" they list are too few. nausea? back pain? what if you want to add a note? or your own symptoms? nope. there are many better apps for this. also can you change the black background on the watch? I haven't figured out how to. my husband's samsung watch has tons of backgrounds. the app is almost useless.",0,1,1,1
881388,IRS2Go,A Google User,23-Feb-16,1,Can't even get the thing to download !! Breen trying to download for 3 days now !! Just keeps loading,2019-04-21,FINANCE,Everyone,gov.irs,1452058,Can't even get the thing to download !! Breen trying to download for 3 days now !! Just keeps loading,0,1,0,0
357853,SmartThings,Mohammed Anwaruzzaman,22-Mar-19,3,my TV not once first use of the apps. everytime i need to reinstall the app and again connect the tv. Not saved my tv as a old device. previous version has no problem. after updates its not stable! disappointed,2019-04-07,LIFESTYLE,Everyone,com.samsung.android.oneconnect,597762,my TV not once first use of the apps. everytime i need to reinstall the app and again connect the tv. Not saved my tv as a old device. previous version has no problem. after updates its not stable! disappointed,0,1,0,1
977277,Bank of America Mobile Banking,,23-Mar-19,5,Easy to surf and find items,2019-03-24,FINANCE,Everyone,com.infonow.bofa,1596185,Easy to surf and find items,0,0,0,1
65686,Lose Belly Fat in 30 Days - Flat Stomach,Lori Belgarde,24-Feb-19,5,"great easy program, some exercises are tough, but has really helped me, and i do not exercise.",2019-03-16,FITNESS,Everyone,losebellyfat.flatstomach.absworkout.fatburning,94018,"great easy program, some exercises are tough, but has really helped me, and i do not exercise.",1,0,0,1
603592,Amazon Music,Pamela Streetman,30-Mar-19,5,"great music, easy access, lots of choices!",2019-04-07,AUDIO,Teen,com.amazon.mp3,1025562,"great music, easy access, lots of choices!",0,0,0,1
284628,Bowmasters,Qam Yasharahla,14-Apr-19,5,Luv I play every time I am in court,2019-04-14,ACTION,Teen,com.miniclip.bowmasters,460300,Luv I play every time I am in court,0,0,0,1
629,"Calm - Meditate, Sleep, Relax",grigorean evelina,27-Mar-19,1,one sound for free version.. you have to give some more to make me buy the rest..waste of time,2019-04-01,FITNESS,Everyone,com.calm.android,748,one sound for free version.. you have to give some more to make me buy the rest..waste of time,0,0,1,1
300798,Sniper 3D Gun Shooter: Free Elite Shooting Games,,22-Mar-19,5,Very good game Excellent shooting and excellent mission,2019-03-24,ACTION,Mature 17+,com.fungames.sniper3d,500486,Very good game Excellent shooting and excellent mission,0,0,0,1
688181,Remind: School Communication,ashley beauregard,08-Mar-19,5,great and helpful app for school,2019-04-07,EDUCATION,Everyone,com.remind101,1162510,great and helpful app for school,0,0,0,1
1050468,Super Bino Go - New Games 2019,Molina Chothe,10-Apr-19,5,I love this game so much,2019-04-21,FAMILY,Everyone,com.superbinogo.jungleboyadventure,1731538,I love this game so much,0,0,0,1
1039943,YouTube Kids,John Duckworth,26-Feb-19,1,"since youtube dont care enough to take these videos with the MoMo challenge lady down and find her amd prosecute her when she's telling kids to commit suicide as a challenge me and my wife and everyone we know are deleting the YouTube kids app and will no longer allow our kids to view youtube content of any kind. Youtubes owner has a suprise in store for them, I cant wait!",2019-03-13,FAMILY,Everyone,com.google.android.apps.youtube.kids,1705122,"since youtube dont care enough to take these videos with the MoMo challenge lady down and find her amd prosecute her when she's telling kids to commit suicide as a challenge me and my wife and everyone we know are deleting the YouTube kids app and will no longer allow our kids to view youtube content of any kind. Youtubes owner has a suprise in store for them, I cant wait!",1,0,0,1
698764,Remind: School Communication,Debra Noe,23-Jan-19,5,said they will stop servicing verizon customers- works great for our class so hope they don't!,2019-04-21,EDUCATION,Everyone,com.remind101,1176476,said they will stop servicing verizon customers- works great for our class so hope they don't!,0,0,1,1
879781,IRS2Go,dawn wise,17-Feb-18,5,"Strictly an app to help you ""locate your tax return!!! Easy and convenient",2019-04-21,FINANCE,Everyone,gov.irs,1449892,"Strictly an app to help you ""locate your tax return!!! Easy and convenient",0,0,0,1
138595,Drink Water Reminder: Water Tracker & Alarm,Slava Savelyev,14-Mar-19,1,too much advertisment,2019-03-24,FITNESS,Everyone,com.health.lab.drink.water.tracker,192799,too much advertisment,0,0,0,1
1067067,WildCraft: Animal Sim Online 3D,wolf cave in,05-Jan-19,3,i like it but there needs to be more land and time like fall and spring or like the big pine forests and rocky mountins,2019-04-01,FAMILY,Everyone 10+,com.turborocketgames.wildcraft,1762842,i like it but there needs to be more land and time like fall and spring or like the big pine forests and rocky mountins,0,0,1,1
872632,IRS2Go,A Google User,23-Mar-15,5,"Good app Installed to ck on my return, it was very accurate, return took 2 weeks. Was in my acct the day before irs app said it would. Now, loading again to ck on my boyfriends return. No problems, with crashing, freezing, or anything. Also, they update nightly, so checking multiple times in a day doesn't make a difference.",2019-03-08,FINANCE,Everyone,gov.irs,1440325,"Good app Installed to ck on my return, it was very accurate, return took 2 weeks. Was in my acct the day before irs app said it would. Now, loading again to ck on my boyfriends return. No problems, with crashing, freezing, or anything. Also, they update nightly, so checking multiple times in a day doesn't make a difference.",1,0,0,1
716012,Duolingo: Learn Languages Free,Miguel Junior Rodriguez,01-Apr-19,4,The best app,2019-04-07,FAMILY,Everyone,com.duolingo,1200341,The best app,0,0,0,1
1033538,Roblox,Rayven Luib,21-Apr-19,5,yeah i love this i made new friends with this game,2019-04-21,FAMILY,Everyone 10+,com.roblox.client,1688888,yeah i love this i made new friends with this game,0,0,0,1
98370,Fitbit,,09-Mar-19,5,"Fitbit app is a great guide for me. Set goals that are achievable, in exercise and the food tracker helps.",2019-03-24,FITNESS,Everyone,com.fitbit.FitbitMobile,139060,"Fitbit app is a great guide for me. Set goals that are achievable, in exercise and the food tracker helps.",0,0,0,1
93124,Calorie Counter - MyFitnessPal,Carly Williams,12-Apr-19,5,"This app has been amazing for counting calories for me! It's really intuitive and easy to use. I love being able to scan barcodes and search for basically anything. It's really easy to create new entries and add my own recipes too. I like the goals it sets and I love that it calculates my projected weight in five weeks based on what I eat each day. I haven't had luck linking it to map my walk (probably user error), but I haven't really minded because they both work well on their own.",2019-04-21,FITNESS,Everyone,com.myfitnesspal.android,132170,"This app has been amazing for counting calories for me! It's really intuitive and easy to use. I love being able to scan barcodes and search for basically anything. It's really easy to create new entries and add my own recipes too. I like the goals it sets and I love that it calculates my projected weight in five weeks based on what I eat each day. I haven't had luck linking it to map my walk (probably user error), but I haven't really minded because they both work well on their own.",1,0,0,1
613702,Amazon Music,Nona Pic,18-Apr-19,4,"I pay for Amazon prime,& this app is supposed to be free,with my prime. well it's free, I can download music,but then it starts ""blocking"" various songs I have ,& require me to pay for the unlimited version in order to receive the music, so basically it only gives you the music for a short time,then deletes it if you dont upgrade! Not happy!!",2019-04-21,AUDIO,Teen,com.amazon.mp3,1042054,"I pay for Amazon prime,& this app is supposed to be free,with my prime. well it's free, I can download music,but then it starts ""blocking"" various songs I have ,& require me to pay for the unlimited version in order to receive the music, so basically it only gives you the music for a short time,then deletes it if you dont upgrade! Not happy!!",0,0,1,1
150006,Lose It! - Calorie Counter,krysten o'connell,12-May-18,5,Great app works for me,2019-03-24,FITNESS,Everyone,com.fitnow.loseit,217968,Great app works for me,0,0,0,1
375376,FaceApp,JavaScript Vuejs,22-Mar-19,1,Almost everything is locked.,2019-04-01,LIFESTYLE,Everyone,io.faceapp,629901,Almost everything is locked.,0,0,1,0
321428,Family Locator - GPS Tracker,Jessica Perea,15-Mar-19,1,This app does not update locations as it should. Even when i refresh it. It's pretty frustrating trying to locate a family member in case of an emergency.,2019-04-01,LIFESTYLE,Everyone,com.life360.android.safetymapd,540026,This app does not update locations as it should. Even when i refresh it. It's pretty frustrating trying to locate a family member in case of an emergency.,0,1,0,0
789900,PBS KIDS Video,Sumaya Kelly,28-Jan-17,5,It's it's good for a kid like me to watch this kind of stuff it's kid appropriate.,2019-04-01,EDUCATION,Everyone,org.pbskids.video,1311778,It's it's good for a kid like me to watch this kind of stuff it's kid appropriate.,1,0,0,1
579320,"iHeartRadio - Free Music, Radio & Podcasts",Anthonyoni51 Lawon,19-Apr-19,5,soothing and good listening.,2019-04-21,AUDIO,Teen,com.clearchannel.iheartradio.controller,989910,soothing and good listening.,0,0,0,1
190375,Helix Jump,Verneeda Crowder,06-Mar-19,1,IT KEEPS LAGING EVERY TIME I PLAY IT KICKS ME OUT,2019-03-08,ACTION,Everyone,com.h8games.helixjump,274134,IT KEEPS LAGING EVERY TIME I PLAY IT KICKS ME OUT,0,1,0,0
741830,ClassDojo,Jennifer DeGaton,03-Nov-18,4,I really think that teachers should use thisä_,2019-03-08,EDUCATION,Everyone,com.classdojo.android,1236828,I really think that teachers should use this,0,0,0,1
